name_en,description_en,name_ja,description_ja,name_fr,description_fr,name_it,description_it,name_de,description_de,name_es,description_es,name_pt,description_pt,name_pl,description_pl,name_ru,description_ru,name_ko,description_ko,name_zh,description_zh,name_ar,description_ar
Nightshade Paolumu,A Paolumu subspecies capable of putting prey to sleep. It produces a powerful sedative gas stored within its throat sac that it can expel and scatter to knock unwary foes out.,パオウルムー亜種,睡眠属性を持った、パオウルムーの亜種。 首に溜めた空気を吐き出し、あちこちに 睡眠ブレスを撒き散らす。,Paolumu belladone,Une sous-espèce Paolumu capable d'endormir ses proies. Son gosier contient un gaz sédatif puissant capable d'assommer ses ennemis imprudents.,Paolumu onirico,Variante di Paolumu che addormenta le prede. Nella sacca della gola accumula un gas soporifero che può spruzzare con violenza.,Nachtschatten-Paolumu,"Eine Paolumu-Unterart, die Beute in Schlaf versetzen kann. Sie produziert ein Betäubungsmittel, das im Kehlsack aufbewahrt und bei Bedarf ausgestoßen wird.",Paolumu Somnus,"Una subespecie de Paolumu capaz de adormecer a sus presas. Su garganta acumula un gas sedante que rocía sobre sus presas, dejándolas indefensas.",Paolumu Beladona,"Subespécie de Paolumu que adormece sua presa com um forte gás sedativo de sua glândula gutural, derrubando oponentes incautos.",Bieluniowaty Paolumu,"Odmiana Paolumu potrafiąca uśpić ofiarę. W worku gardłowym gromadzi potężny gaz usypiający, który rozpyla, by powalić wroga.",Ночной паолуму,"Подвид паолуму, может усыплять добычу. Мощное снотворное, способное свалить неосторожного противника, скапливается в горловом мешке.",파오우르무 아종,수면속성을 가진 파오우르무의 아종. 목에 모은 공기를 내뱉어서 여기저기에 수면 브레스를 날린다.,浮眠龍,具有睡眠屬性，浮空龍的亞種。 吐出儲存在脖子的空氣， 四處散布睡眠吐息。,باولومو ظل الليل,سلالة فرعية من باولومو، يمكنها تنويم فريستها. تُنتج غازًا مخدرًا قويًا مُخزنًا في كيس الحلق لديها، يمكنها رشه للإطاحة بالخصوم الغافلين.
Coral Pukei-Pukei,"A bird wyvern that stockpiles water inside its body, fortified by the plant life it consumes. When threatened, it can expel a powerful stream from its mouth or tail.",プケプケ亜種,体内に大量の水を蓄えた鳥竜種。 あたりの植物を食べて体内の水を強化し 口や尾から強力な水攻撃を繰り出してくる。,Pukei-Pukei corail,"Wyverne rapace. Stocke l'eau dans son corps, renforcée par les végétaux qu'elle mange. En cas de menace, projette un flot puissant par la gueule ou la queue.",Pukei-Pukei corallino,"Wyvern rapace che accumula acqua nel corpo, nutrendosi di piante per acquisire forza. Emette un getto dalla bocca o dalla coda.",Korallen-Pukei-Pukei,"Ein Vogelwyvern, der Wasser in seinem Körper speichert. Wird er bedroht, kann er einen Strahl speien oder aus dem Schwanz abfeuern.",Pukei-Pukei Coralino,Un wyvern pájaro que acumula agua. Se vuelve más fuerte al consumir plantas. Si está en peligro lanza chorros por la cola o la boca.,Pukei-Pukei Coralino,"Um serpássaro que acumula água no corpo, fortalecido pelas plantas consumidas. Quando ameaçado, solta um jato da cauda ou da boca.",Koralowy Pukei-Pukei,Wiwerna ptasia. Gromadzi w ciele wodę nasyconą zjadaną florą. Zagrożona wyrzuca z pyska lub ogona potężny strumień.,Коралловый поки-поки,"Пернатая виверна, запасающая в теле воду. Травоядная. В случае угрозы выпускает изо рта или хвоста мощную струю воды.",푸케푸케 아종,체내에 대량의 물을 쌓아 두는 조룡종. 근처의 식물을 먹고 체내의 물을 강화해서 입과 꼬리로 강력한 물 공격을 한다.,水妖鳥,體內儲存著大量水分的鳥龍種。 食用周圍的植物強化體內的水分， 從嘴或尾巴發出強力的水攻擊。,بوكي-بوكي مرجاني,تنين مجنح شبيه بالطيور، يُخزن الماء في جسمه وتحصنه النباتات التي يأكلها. يطلق سيلًا من فمه أو ذيله عند تهديده.
Barioth,The snow-white flying wyvern with huge tusks found in the frozen tundra. It uses its forelegs and tail to traverse ice with ease.,ベリオロス,極寒の地に君臨する白き飛竜。口外まで伸びた 牙から≪氷牙竜≫とも呼ばれる。前脚や尻尾の棘 を巧みに用い、氷の上をも縦横無尽に駆け回る。,Barioth,Wyverne volante blanche de la toundra de glace à défenses. Utilise sa queue et ses pattes antérieures pour se déplacer.,Barioth,"Candido wyvern volante dalle enormi zanne. Vive nella gelida tundra, che attraversa agilmente con le possenti zampe anteriori.",Barioth,Ein schneeweißer Flugwyvern aus der Tundra. Er besitzt große Hauer und überquert Eis dank seiner Gliedmaßen mit Leichtigkeit.,Barioth,"El wyvern volador blanco níveo del ártico. Tiene grandes colmillos, y atraviesa el hielo usando la cola y las patas delanteras.",Barioth,Serpe alada branca e de presas enormes que habita a tundra. Usa as pernas dianteiras e a cauda para se mover facilmente pelo gelo.,Barioth,Śnieżnobiała wiwerna latająca o dużych kłach. Spotykana w tundrze. Łatwo porusza się po lodzie dzięki przednim łapom i ogonowi.,Бариот,Эта белоснежная летающая виверна с огромными бивнями водится в тундре. Передвигается по льду с помощью передних лап и хвоста.,벨리오로스,추운 땅에 군림한 흰 비룡. 입 밖까지 나온 어금니 때문에 ≪빙아룡≫으로 불린다. 앞다리와 꼬리의 가시를 교묘하게 써서 얼음 위를 종횡무진한다.,冰牙龍,君臨極寒之地的白色飛龍。因龍牙外顯 而被稱為《冰牙龍》。會靈活運用雙翼 與尾巴的棘刺，在冰面上也能奔馳無礙。,باريوث,تنين مجنح أبيض اللون له أنياب ضخمة، يعيش في المنطقة المتجمدة. يستخدم أرجله الأمامية وذيله ليعبر الثلوج بسهولة.
Nargacuga,"Extremely agile, especially on the ground, this obsidian-furred flying wyvern moves with explosive bursts of speed.",ナルガクルガ,全身を獣のような漆黒の体毛に覆われた飛竜。 特に陸上での運動能力に長けており、その 瞬発力から≪迅竜≫と呼ばれ恐れられている。,Nargacuga,Wyverne volante noire très agile au sol. Se déplace à une vitesse époustouflante.,Nargacuga,"Agilissimo, specialmente al suolo, questo wyvern volante dal pelo nerissimo si muove con scatti violenti e repentini.",Nargacuga,Dieser Flugwyvern mit obsidianfarbenem Fell ist enorm beweglich und besonders am Boden überraschend schnell.,Nargacuga,"Sumamente ágil, sobre todo en tierra firme, este wyvern volador de piel de obsidiana se mueve con acelerones explosivos.",Nargacuga,"Essa serpe alada de pelo negro é extremamente ágil, ainda mais no chão, avançando com movimentos súbitos.",Nargacug,"Ta niezwykle zwinna, szczególnie na ziemi, wiwerna latająca o obsydianowej sierści porusza się gwałtownymi zrywami.",Наргакуга,"Эта летающая виверна с обсидиановым мехом движется скачками и развивает невероятную скорость, особенно на земле.",나르가쿠르가,온몸이 짐승 같은 칠흑의 체모로 덮인 비룡. 특히 지상에서의 운동 능력이 뛰어나며 그 순발력 때문에 ≪신룡≫이라 불리고 있다.,迅龍,全身覆蓋如野獸般漆黑體毛的飛龍。 擅長陸地運動，爆發力極強， 因而被稱為《迅龍》，令人聞之喪膽。,نارغاكوغا,هذا التنين المجنح الطائر ذو الفرو البركاني، المعروف بخفته الشديدة خاصة على الأرض، يتحرك بسرعة فائقة.
Glavenus,"A brute wyvern that wields its heavy, blue tail like a blade. It grows hotter and more keen with each strike until it glows red.",ディノバルド,蒼く巨大な尻尾を刃のように振るうモンスター。 その尾は攻撃を繰り返すごとに高熱を帯びていき 紅く、そして鋭く研ぎ澄まされていく。,Glavenus,Wyverne de terre qui manie sa lourde queue bleue comme une épée. Elle chauffe à chaque coup jusqu'à devenir brûlante.,Glavenus,"Wyvern brutale che brandisce la coda come una spada. A ogni colpo diventa più affilata e rovente, illuminandosi di rosso.",Glavenus,"Ein Kampfwyvern, der seinen schweren, blauen Schwanz wie ein Schwert schwingt. Er wird mit jedem Hieb heißer, bis er glüht.",Glavenus,Un wyvern brutal que blande su pesada cola azul como una espada. Se va calentando con cada golpe hasta ponerse roja.,Glavenus,"Uma serpe bruta que usa a pesada cauda azul como lâmina. A cada golpe, ela se afia e se aquece até ficar vermelha.",Glavenus,"Wiwerna zwalista. Macha ciężkim ogonem jak bronią, z każdym ciosem rozgrzewając go aż do czerwoności.",Главенус,"Свирепая виверна, использующая тяжелый хвост как клинок. С каждым ударом он нагревается и заостряется, пока не раскалится докрасна.",디노발드,"파랗고 큰 꼬리를 칼날처럼 휘두르는 몬스터. 그 꼬리는 공격할 때마다 고열로 빨개지고, 점점 더 날카로워진다.",斬龍,巨大的藍色尾巴如刀刃般揮舞著， 尾部溫度將隨每次攻擊不斷上升， 愈是發赤紅愈充滿破壞力。,غلافنيوس,تنين مجنح متوحش يستخدم ذيله الثقيل الأزرق كنصل. تزداد حرارته مع كل ضربة حتى يتوهج باللون الأحمر.
Tigrex,"A flying wyvern straight out of prehistory, known for its deafening roar and powerful legs that drive its overwhelming charge.",ティガレックス,原始的な風貌を色濃く残す飛竜。強靭な脚力から 繰り出される凄まじい突進と苛烈な咆哮が特徴で ≪轟竜≫という異名でも知られている。,Tigrex,Wyverne volante tout droit sortie de la préhistoire. Rugissement assourdissant et coups de pattes imparables.,Tigrex,"Wyvern volante preistorico, noto per il ruggito assordante e le possenti zampe con cui si lancia in cariche devastanti.",Tigrex,"Ein Flugwyvern aus prähistorischen Zeiten mit ohrenbetäubendem Schrei und kräftigen Beinen, mit denen er ungestüm anstürmt.",Tigrex,"Un wyvern volador salido de la prehistoria, de rugido bestial y patas musculosas que le permiten cargar de forma impresionante.",Tigrex,"Uma serpe alada pré-histórica, conhecida por seu rugido ensurdecedor e pernas poderosas que usa para uma investida esmagadora.",Tigrex,"Wiwerna latająca z prehistorycznych czasów, znana z ogłuszającego ryku i potężnych nóg, które napędzają jej powalającą szarżę.",Тигрекс,"Летающая виверна прямиком из доисторической эпохи, известная за оглушительный рев и мощные лапы.",티가렉스,원시적인 풍모가 많이 남은 비룡. 강인한 다리를 이용한 엄청난 돌진과 매서운 포효가 특징이며 ≪굉룡≫이라는 별명으로도 불린다.,轟龍,保有濃濃原始風貌的飛龍。 會運用強韌的腳力使出猛烈的衝刺， 咆哮威力兇殘威猛，因而被稱為《轟龍》。,تغريكس,تنين مجنح من حقبة ما قبل التاريخ، معروف بزئيره الذي يصم الآذان وقدميه القويتين التي تقود اندفاعه الهائل.
Brachydios,"This marine-blue brute wyvern uses its saliva to prime the sticky slime coating its massive arms, rendering it highly explosive.",ブラキディオス,群青色の外殻と頑強な両腕が特徴的な獣竜種。 全身に纏った粘菌は唾液に含まれる成分によって 活性化し、爆発を引き起こす。,Brachydios,Cette wyverne de terre utilise sa salive pour donner des propriétés explosives à la poisse qui recouvre ses pattes.,Brachydios,"Questo wyvern brutale blu usa la saliva per ""innescare"" lo strato di melma che ne ricopre le zampe, rendendolo esplosivo.",Brachydios,Dieser meerblaue Kampfwyvern macht mithilfe seiner Spucke den klebrigen Schleim auf seinen riesigen Armen zu Sprengstoff.,Brachydios,Este wyvern brutal azul marino usa su saliva para preparar la baba pegajosa que cubre sus brazos y volverse muy explosivo.,Brachydios,Esta serpe bruta azul-marinho lambe o lodo que cobre seus braços imensos para deixá-lo altamente explosivo.,Brachydios,"Ta wiwerna zwalista o morskiej barwie śliną uzbraja śluz pokrywający jej potężne ramiona, przez co staje się on wybuchowy.",Брахидиос,"Слюна этой свирепой виверны цвета морской волны придает взрывоопасные свойства слизи, покрывающей ее мощные лапы.",브라키디오스,군청색의 껍질과 견고한 양팔이 특징인 수룡종. 전신에 두른 점균은 타액에 포함된 성분으로 활성화되면 폭발한다.,碎龍,特徵為靛青色外殼及頑強腕部的獸龍種。 布滿全身的黏菌被唾液的成分激活後， 會引起爆炸。,براكيديوس,يستخدم هذا التنين المجنح الغاشم الأزرق المائي لعابه ليجعل المادة اللزجة التي تغطي أذرعه العملاقة قابلةً للانفجار.
Shrieking Legiana,"A Legiana variant shrouded in white frost. It specializes in freezing prey with the powerful chill it emits, then swooping down to strike at them from overhead.",凍て刺すレイギエナ,全身が白い霜で覆われたレイギエナの特殊個体。 放った冷気を凍らせて獲物を追い詰め、頭上から 捉える二段構えでの狩りを得意としている。,Legiana blizzard,"Legiana de givre blanc. Dégage un frisson glacial qui fige sa proie, puis fond sur sa cible pour l'attaquer d'en haut.",Legiana glaciale,"Variante di Legiana avvolta da cristalli di ghiaccio. Prima congela le prede, poi scende in picchiata per ghermirle.",Schneesturm-Legiana,"Eine Legiana-Art, deren Haut mit weißem Frost überzogen ist. Sie strömt eine eisige Kälte aus und stürzt sich dann von oben herab auf ihre erstarrte Beute.",Legiana Aullador,Una variedad de Legiana cubierta de hielo. Su especialidad es congelar a sus presas y atacar desde arriba una vez congeladas.,Legiana Estridente,Variante de Legiana coberta de gelo. Congela a presa com o frio poderoso que emite para depois mergulhar em um ataque aéreo.,Wrzeszcząca Legiana,"Odmiana Legiany pokryta szronem. Zamraża ofiary emitowanym chłodem, po czym nurkuje, by uderzyć na przeciwnika z góry.",Визжащая легиана,"Скованный инеем подвид легианы. Замораживает добычу, испуская потоки холода, а потом пикирует вниз, атакуя с воздуха.",얼려 찌르는 레이기에나,온몸이 흰 서리로 덮인 레이기에나의 특수 객체. 날린 냉기를 얼려서 먹이를 몰아넣고 머리 위에서 붙잡는 이단 기술이 특기.,霜翼風漂龍,全身覆蓋著白霜的風漂龍特殊個體。 擅長追逐被牠釋放的冷氣凍結的獵物， 並從上方捕捉的兩段式狩獵。,ليغيانا الصارخ,نوعية من ليغيانا مغطاه بالصقيع الأبيض. متخصصة في تجميد فرائسها بالبرد القوي الذي ينبعث منها، ثم تنقض عليها لضربها من الأعلى.
Fulgur Anjanath,"Feared as the ""Thunderjaw Wyvern,"" this Anjanath subspecies electrifies its jaws and dorsal membrane with every blow.",アンジャナフ亜種,≪雷顎竜≫という異名を持つアンジャナフの 亜種。攻撃毎に口元と背の皮膜へ蓄電していき 雷の力で肉体を強化する性質を持っている。,Anjanath tonnerre,"La ""wyverne aux crocs de foudre"", une sous-espèce d'Anjanath, charge ses mâchoires et sa membrane dorsale d'électricité.",Anjanath tonante,"Noto come ""Wyvern tonante”, questa sottospecie di Anjanath accumula elettricità sulla membrana dorsale e nelle fauci dopo ogni attacco.",Fulgur-Anjanath,"Diese Anjanath-Unterart lädt Kiefer und Rückenmembran elektrisch auf, daher wird sie auch ""Donnerkiefer-Wyvern"" genannt.",Anjanath Fulgúreo,"Conocido como ""wyvern de dientes eléctricos"", esta subespecie de Anjanath fortalece su mandíbula y membrana dorsal con electricidad.",Anjanath Fulgurante,"Temida como a ""Serpe da Mordida de Raio"", esta subespécie de Anjanath eletriza sua boca e membrana dorsal a cada golpe.",Piorunowy Anjanath,Przy każdym ataku ten podgatunek Anja zwany „Piorunoszczeką Wiwerną” wzmacnia szczękę i grzbiet energią elektryczną.,Громовой аньянат,"Подвид аньяната, известный как ""громовая виверна"". Нанося удары, животное заряжает челюсти и мембрану электричеством.",안쟈나프 아종,≪뇌악룡≫이라는 이명을 가진 안쟈나프의 아종. 공격할 때마다 입가와 등의 피막에 전기를 모아 육체를 강화한다.,雷顎龍,蠻顎龍的亞種。 每次攻擊都會在口中與背上皮膜蓄電， 擁有以雷之力強化肉體的性質。,أنجاناث رعدي,"سلالات عُرفت بـ""التنين المجنح ذو الفك الرعدي"". مع كل ضربة، تُحصن سلالة أنجاناث الفرعية هذه فكيّها وغشاء ظهرها بالكهرباء."
Acidic Glavenus,"A subspecies of Glavenus found in the Rotten Vale. A corrosive fluid has crystallized on its tail, spraying acid with each swing.",ディノバルド亜種,瘴気の谷に出没するディノバルドの亜種。 尾には腐食性の高い液体の結晶が付着しており、 尾を振るごとに酸をあたりに撒き散らす。,Glavenus acide,Sous-espèce de Glavenus de Val putride. Un fluide corrosif a cristallisé sur sa queue qui jette de l'acide à chaque mouvement.,Glavenus caustico,Sottospecie di Glavenus che vive nella Valle putrefatta. Con ogni colpo di coda può schizzare una sostanza corrosiva.,Säure-Glavenus,"Eine Unterart des Glavenus aus dem Tal der Verwesung. Auf dem Schwanz ist eine ätzende Flüssigkeit kristallisiert, die Säure verteilt.",Glavenus Acídico,"Subespecie de Glavenus del Valle Putrefacto. Tiene un fluido cristalizado en la cola, por lo que al moverla suelta ácido corrosivo.",Glavenus Ácido,Subespécie de Glavenus encontrada no Vale Putrefato. Sua cauda tem um fluido corrosivo cristalizado que lança ácido a cada golpe.,Kwasowy Glavenus,"Podgatunek Glavenusa spotykany w Gnijącej Dolinie. Na jego ogonie skrystalizował się żrący płyn, tryskający kwasem przy każdym zamachu.",Кислотный главенус,Подвид главенуса из Гнилой долины. С кристалла на хвосте при каждом его взмахе падает едкая кислота.,디노발드 아종,독기의 골짜기에 출몰하는 디노발드의 아종. 꼬리에 부식성 액체 결정이 붙어 있어서 꼬리를 흔들 때마다 산성액을 흩뿌린다.,硫斬龍,出沒於瘴氣之谷的斬龍亞種。 尾部附著高腐蝕性的液體結晶， 每次搖動尾巴都會四散噴濺出去。,غلافنيوس الحمضي,من سلالات غلافنيوس الفرعية الموجودة في الوادي المتعفن. تبلور سائل مدمر على ذيله الذي ينشر الحمض مع كل ضربة متأرجحة.
Ebony Odogaron,"This Odogaron subspecies is forever on the prowl for its next meal, and is often seen carrying fresh kills in its mouth. Reports indicate it goes into a frenzy upon eating.",オドガロン亜種,食料を求め徘徊し続けるオドガロンの亜種。 仕留めた獲物の肉を持ち歩き、腹が減っては食べ ≪強暴化≫する姿が目撃されている。,Odogaron désastre,Sous-espèce Odogaron toujours affamée. Transporte souvent des proies fraîches dans sa gueule. Devient fou lorsqu'il mange.,Odogaron d'ebano,"Sottospecie di Odogaron, perennemente affamato. Trasporta le prede appena uccise nella bocca e va in frenesia quando mangia.",Vulkan-Odogaron,"Diese Odogaron-Unterart ist immer auf der Suche nach Fressen, und oft trägt sie Beute im Maul herum. Verfällt in Fressraserei.",Odogaron Ébano,"Esta subespecie de Odogaron siempre busca nuevas presas, y a menudo se les ha avistado con una en sus fauces. Al parecer, entran en un frenesí enloquecido mientras se alimentan.",Odogaron Negro,"Essa subespécie de Odogaron é vista com frequência com carne fresca na boca. Segundo informes, entra em frenesi ao comer.",Hebanowy Odogaron,Ten podgatunek Odogarona stale tropi kolejny posiłek; często spotykany ze świeżą zdobyczą w pysku. Podobno przy jedzeniu wpada w szał.,Эбеновый одогарон,"Этот подвид одогарона живет охотой, его часто можно видеть со свежей добычей. После еды, согласно отчетам, впадает в бешенство.",오도가론 아종,먹이를 찾아 돌아다니는 오도가론의 아종. 잡은 사냥감의 고기를 가지고 다니다가 배고플 때 먹어서≪강폭화≫한다.,兇爪龍,為尋求食物而持續徘徊的慘爪龍亞種。 被目擊到叼著獵取的獵物行走， 肚子餓後就吃下的《狂暴化》姿態。,أودوغارون أسمر,تسعى هذه السلالات الفرعية من أودوغارون دائمًا إلى الوجبة التالية، وغالبًا ما تُرى حاملة فرائس جديدة في فمها. تشير التقارير إلى أنها تدخل في حالة من الجنون عند تناول الطعام.
Velkhana,"An elder dragon said to freeze all in its path. According to legend, it can control the cold, and use its freezing breath to conjure massive spires of ice out of nowhere.",イヴェルカーナ,万物を凍てつかせる古龍。古い伝承によれば 冷気を自在に操るとされ、極低温のブレスを 放ち、何もない空間に巨大な氷を出現させる。,Velkhana,"Selon la légende, ce dragon ancien contrôle le froid et utilise son souffle pour invoquer de grands pics de glace.",Velkhana,"Drago anziano con il potere dei ghiacci. Secondo la leggenda, può controllare il gelo e creare enormi blocchi di ghiaccio con il suo soffio.",Velkhana,"Ein Drachenältester, der jeden einfriert, der ihm zu nahe kommt. Der Legende nach kann er die Kälte kontrollieren und mit seinem Atem massive Eiszapfen erschaffen.",Velkhana,"Un dragón anciano que congela todo lo que encuentra. Según la leyenda, puede controlar el frío y utilizar su aliento helado para crear agujas de hielo de la nada.",Velkhana,"Dragão ancião que congela todos em seu caminho. Reza a lenda que ele controla o frio e usa seu sopro para conjurar espinhos de gelo imensos, do nada.",Velkhan,"Starszy Smok, który zamraża wszystko na swej drodze. Według legendy panuje nad zimnem i wytwarza oddechem wielkie sople.",Велхана,"Древний дракон, способный, если верить слухам, замораживать все на своему пути. Согласно легендам, может замораживать воздух, создавая огромные ледяные шипы буквально из ниоткуда.",이베르카나,"만물을 얼어붙게 하는 고룡. 옛 전승에 따르면 냉기를 자유자재로 다루며, 극저온의 브레스를 뿜어 허공에 거대한 얼음을 만들 수 있다.",冰呪龍,據說能讓萬物凍結的古龍。據古老的傳說， 牠能自在操縱寒氣，釋放極低溫的吐息， 讓空無一物的空間出現巨大冰塊。,فيلكانا,تنين معمِّر يقال إنه يُجمد كل ما في طريقه. وفقًا للأسطورة، يمكنه التحكم في البرد واستخدام أنفاسه المجمِدة لاستحضار قمم ثلجية هائلة من العدم.
Seething Bazelgeuse,"The scales of this Bazelgeuse variant burn hotter than normal, increasing in number and explosion radius as time passes.",紅蓮滾るバゼルギウス,より熱量の増した鱗に覆われた、バゼルギウスの 特殊個体。鱗は時間経過で剥がれる量が増えたり 爆発範囲が広くなるなど強化されていくようだ。,Bazelgeuse vulcan,"Bazelgeuse dont les écailles chauffent plus que la normale, pour un rayon d'explosion progressivement plus large.",Bazelgeuse vulcanico,"Variante di Bazelgeuse dalle scaglie ancora più roventi. Man mano che aumentano di numero, sale anche il potenziale esplosivo.",Brodelnder Bazelgeuse,"Die Schuppen dieser Bazelgeuse-Variante sind heißer als normal. Ihre Anzahl nimmt mit der Zeit zu, der Explosionsradius steigt.",Bazelgeuse Magma,Las escamas de esta variedad de Bazelgeuse arden. La cantidad de explosiones y su radio aumentan a medida que pasa el tiempo.,Bazelgeuse Vulcânico,"As escamas dessa variante de Bazelgeuse são mais quentes do que o normal e, com o tempo, o número e o alcance delas aumenta.",Rozzłoszczony Bazelgez,"Łuski tej odmiany Bazelgeza są gorętsze niż zwykle, a z czasem ich liczba i promień wybuchu rosną.",Вспыльчивый базельгейс,"Чешуя этого подвида горит сильнее обычного; постепенно ее становится больше, а радиус взрыва увеличивается.",홍련의 솟구치는 바젤기우스,열량이 더 늘어난 비늘로 덮인 바젤기우스의 특수 객체. 비늘은 시간이 지나면 벗겨지는 양이 늘어나거나 폭발 범위가 넓어지는 등 강화된다.,紅蓮爆鱗龍,被更高熱能之鱗片包覆的爆鱗龍特殊個體。 鱗片隨著時間經過，剝落量會增加， 爆炸範圍也會更著擴大。,بازيلغيس متأجج,قشور هذه النوعية من بازيلغيس حارقة أكثر من الطبيعي وأكثر في العدد ومدى تفجيرها يزداد مع مرور الوقت.
Blackveil Vaal Hazak,A Vaal Hazak variant encrusted with spores that spew a torrent of toxic effluvium at any who draw close.,死を纏うヴァルハザク,全身に胞子を纏ったヴァルハザクの特殊個体。 胞子には大量の瘴気が含まれており、敵が接近 するとその瘴気を噴出させて迎撃する。,Vaal Hazak fléau,Une variété de Vaal Hazak. Les spores de son corps projette une miasme toxique sur les ennemis imprudents.,Vaal Hazak funereo,"Variante di Vaal Hazak ricoperta di spore, in grado di inondare le prede con un torrente di effluvio tossico.",Velum-Vaal-Hazak,"Eine von Sporen übersäte Vaal-Hazak-Art, die alle, die ihr zu nahe kommen, reichlich mit giftigem Miasma bespuckt.",Vaal Hazak Espóreo,"Una variante de Vaal Hazak cubierta de esporas, que escupen un torrente de efluvio tóxico a cualquiera que se acerque.",Vaal Hazak Velado,Uma variante de Vaal Hazak coberta de esporos que soltam uma enxurrada de eflúvio tóxico em quem chegar perto.,Welonowy Vaal Hazak,"Odmiana Vaal Hazaka z zarodnikami, które wyrzucają toksyczną wydzielinę na każdego, kto się zbliży.",Тленный ваал-хазак,"Разновидность ваал-хазака. Покрыт спорами, которые обдают удушающими миазмами любого, кто окажется рядом.",죽음을 두른 발하자크,"온몸에 포자를 두른 발하자크의 특수 객체. 포자에는 대량의 독기가 들어 있으며, 적이 접근하면 그 독기를 뿜어서 공격한다.",霧瘴屍套龍,全身布滿孢子的屍套龍特殊個體。 孢子中蘊含大量瘴氣，遇到敵人接近時， 就會噴出瘴氣來迎戰威脅。,فال هازاك الستار الأسود,نوعية من فال هازاك مغطاة بجراثيم تُطلق سيلًا من الروائح السامة تجاه أي شخص يقترب منها.
Namielle,"An elder dragon coated in water and able to freely control lightning. A unique organ allows it to pump electricity into the pools of water it creates, causing massive bursts of steam.",ネロミェール,全身に水を纏った、雷を操る古龍。独自の 発電器官を持っており、放出した水に向けて 電撃を放ち、大爆発を巻き起こす。,Namielle,"Dragon ancien nimbé d'eau, contrôle la foudre. Pompe de l'électricité dans l'eau pour des jets de vapeur puissants.",Namielle,"Drago anziano ricoperto d'acqua, in grado di controllare i fulmini. Può creare pozze ed elettrizzarle, generando getti di vapore.",Namielle,"Ein Drachenältester, der mit Wasser benetzt ist und Blitze erzeugen kann. So setzt er Pfützen unter Strom und sorgt für Dampf.",Namielle,"Un dragón anciano cubierto de agua y capaz de controlar la electricidad. Electriza balsas de agua, creando corrientes de vapor.",Namielle,"Dragão ancião coberto de água e que controla raios. Um órgão único eletrocuta poças de água criadas, causando explosões de vapor.",Namiell,"Starszy Smok pokryty wodą i kontrolujący błyskawice. Specjalnym organem elektryzuje kałuże, przez co powstają kłęby pary.",Намиэль,"Покрытый водой Древний дракон, способный управлять молнией. Уникальный орган позволяет ему бить электричеством в лужи, провоцируя выбросы пара.",네로미에르,온몸에 물을 두르고 번개를 조종하는 고룡. 발전 기관이 있어서 뿜어낸 물을 향해 번개를 날려 대폭발을 일으킨다.,溟波龍,全身被水纏繞，操控雷電的古龍。 具有獨特的發電器官， 能向釋放的水放出電擊，引起大爆炸。,ناميال,تنين معمِّر مغطى بالماء وقادر على التحكم بحرّية بالبرق. يضخ عضو فريد به الكهرباء في برك الماء التي يصنعها، مما يُسبب انفجارات هائلة من البخار.
Savage Deviljho,"A mutated Deviljho variant, driven mad by its overpowering hunger. It will attempt to feed on all it sees.",怒り喰らうイビルジョー,異常な変化を遂げたイビルジョーの特殊個体。 あまりの飢えに暴走し、目につくすべてを 捕食しようとしている。,Deviljho carnage,Deviljho mutant rendu fou par sa faim dévorante. Il tentera de manger tout ce qu'il trouvera.,Deviljho selvaggio,"Deviljho mutante, reso folle dalla sua insaziabile fame. Proverà a divorare qualsiasi cosa gli si pari davanti.",Wilder Dämonjho,"Eine mutierte Dämonjho-Variante im Hungerwahn. Er greift rücksichtslos alles an, was er sieht.",Deviljho Salvaje,"Una variante mutada de Deviljho, enajenado por su hambre insaciable. Intentará comerse a todo lo que vea.",Deviljho Selvagem,Uma mutação de Deviljho. Sua fome era tão grande que enlouqueceu. Tenta comer tudo o que vê.,Dziki Deviljho,"Zmutowana odmiana Deviljho, rozszalała od przemożnego głodu. Będzie próbować żywić się wszystkim, co zobaczy.",Лютый девильо,"Мутировавший девильо, обезумевший из-за нестерпимого чувства голода. Пытается сожрать все, что видит.",미친 이블조,비정상적으로 변화한 이블조의 특수 객체. 너무 굶주린 탓에 폭주하여 눈에 보이는 모든 걸 먹어 치운다.,惶怒恐暴龍,出現異常變化的恐暴龍特殊個體。 因極度飢餓而暴走， 會捕食映入眼簾的所有獵物。,ديفيلجو همجي,نوعية متحولة من ديفيلجو فقدت صوابها بسبب الجوع الذي لا يقاوم. ستحاول التهام أي شيء تراه.
