name_en,name_ja,name_fr,name_it,name_de,name_es,name_pt,name_pl,name_ru,name_ko,name_zh,name_ar
Kadachi Greaves α,カガチグリーヴα,Grèves Kadachi α,Schinieri di Kadachi α,Kadachi-Beinschienen α,Grebas de Kadachi α,Grevas de Kadachi α,Nagolenice z Kadachi α,Поножи кадачи α,카가치그리브α,飛雷龍護腿α,درع ساق كاداتشي α
Kadachi Helm β,カガチヘルムβ,Toque Kadachi β,Elmo di Kadachi β,Kadachi-Helm β,Yelmo de Kadachi β,Elmo de Kadachi β,Hełm z Kadachi β,Шлем кадачи β,카가치헬름β,飛雷龍頭盔β,خوذة كاداتشي β
Kadachi Mail β,カガチメイルβ,Veste Kadachi β,Cotta di Kadachi β,Kadachi-Panzerung β,Cota de Kadachi β,Armadura de Kadachi β,Zbroja z Kadachi β,Доспех кадачи β,카가치메일β,飛雷龍鎧甲β,درع كاداتشي β
Kadachi Vambraces β,カガチアームβ,Gantelets Kadachi β,Parabraccia di Kadachi β,Kadachi-Armschienen β,Brazales Kadachi β,Avambraços de Kadachi β,Zarękawia z Kadachi β,Наручи кадачи β,카가치암β,飛雷龍腕甲β,درع ساعد كاداتشي β
Kadachi Coil β,カガチコイルβ,Jupette Kadachi β,Spira di Kadachi β,Kadachi-Hüftring β,Faja de Kadachi β,Cinturão de Kadachi β,Pas z Kadachi β,Пояс кадачи β,카가치코일β,飛雷龍腰甲β,لفيفة كاداتشي β
Kadachi Greaves β,カガチグリーヴβ,Grèves Kadachi β,Schinieri di Kadachi β,Kadachi-Beinschienen β,Grebas de Kadachi β,Grevas de Kadachi β,Nagolenice z Kadachi β,Поножи кадачи β,카가치그리브β,飛雷龍護腿β,درع ساق كاداتشي β
Lumu Hat α,ウルムーヘルムα,Ouchanka Lumu α,Copricapo di Lumu α,Paolumu-Hut α,Gorra de Lumu α,Chapéu de Lumu α,Czapka z Lumu α,Шляпа луму α,우르무헬름α,浮空龍頭盔α,قبعة لومو α
Lumu Mail α,ウルムーメイルα,Veste Lumu α,Cotta di Lumu α,Paolumu-Panzerung α,Cota de Lumu α,Armadura de Lumu α,Zbroja z Lumu α,Доспех луму α,우르무메일α,浮空龍鎧甲α,درع لومو α
Lumu Vambraces α,ウルムーアームα,Moufles Lumu α,Parabraccia di Lumu α,Paolumu-Armschienen α,Brazales de Lumu α,Avambraços de Lumu α,Zarękawia z Lumu α,Наручи луму α,우르무암α,浮空龍腕甲α,درع ساعد لومو α
Lumu Coil α,ウルムーコイルα,Short Lumu α,Spira di Lumu α,Paolumu-Hüftring α,Faja de Lumu α,Cinturão de Lumu α,Pas z Lumu α,Пояс луму α,우르무코일α,浮空龍腰甲α,لفيفة لومو α
Lumu Greaves α,ウルムーグリーヴα,Pantalon Lumu α,Schinieri di Lumu α,Paolumu-Beinschienen α,Grebas de Lumu α,Grevas de Lumu α,Nagolenice z Lumu α,Поножи луму α,우르무그리브α,浮空龍護腿α,درع ساق لومو α
Lumu Hat β,ウルムーヘルムβ,Ouchanka Lumu β,Copricapo di Lumu β,Paolumu-Hut β,Gorra de Lumu β,Chapéu de Lumu β,Czapka z Lumu β,Шляпа луму β,우르무헬름β,浮空龍頭盔β,قبعة لومو β
Lumu Mail β,ウルムーメイルβ,Veste Lumu β,Cotta di Lumu β,Paolumu-Panzerung β,Cota de Lumu β,Armadura de Lumu β,Zbroja z Lumu β,Доспех луму β,우르무메일β,浮空龍鎧甲β,درع لومو β
Lumu Vambraces β,ウルムーアームβ,Moufles Lumu β,Parabraccia di Lumu β,Paolumu-Armschienen β,Brazales de Lumu β,Avambraços de Lumu β,Zarękawia z Lumu β,Наручи луму β,우르무암β,浮空龍腕甲β,درع ساعد لومو β
Lumu Coil β,ウルムーコイルβ,Short Lumu β,Spira di Lumu β,Paolumu-Hüftring β,Faja de Lumu β,Cinturão de Lumu β,Pas z Lumu β,Пояс луму β,우르무코일β,浮空龍腰甲β,لفيفة لومو β
Lumu Greaves β,ウルムーグリーヴβ,Pantalon Lumu β,Schinieri di Lumu β,Paolumu-Beinschienen β,Grebas de Lumu β,Grevas de Lumu β,Nagolenice z Lumu β,Поножи луму β,우르무그리브β,浮空龍護腿β,درع ساق لومو β
Rathian Helm α,レイアヘルムα,Heaume Rathian α,Elmo di Rathian α,Rathian-Helm α,Yelmo de Rathian α,Elmo de Rathian α,Hełm z Rathiany α,Ратиановый шлем α,레이아헬름α,雌火龍頭盔α,خوذة راثيان α
Rathian Mail α,レイアメイルα,Cotte Rathian α,Cotta di Rathian α,Rathian-Panzerung α,Cota de Rathian α,Armadura de Rathian α,Zbroja z Rathiany α,Ратиановый доспех α,레이아메일α,雌火龍鎧甲α,درع راثيان α
Rathian Vambraces α,レイアアームα,Avant-bras Rathian α,Parabraccia di Rathian α,Rathian-Armschienen α,Brazales Rathian α,Avambraços de Rathian α,Zarękawia z Rathiany α,Ратиановые наручи α,레이아암α,雌火龍腕甲α,درع ساعد راثيان α
Rathian Coil α,レイアコイルα,Jupe Rathian α,Spira di Rathian α,Rathian-Hüftring α,Faja de Rathian α,Cinturão de Rathian α,Pas z Rathiany α,Ратиановый пояс α,레이아코일α,雌火龍腰甲α,لفيفة راثيان α
Rathian Greaves α,レイアグリーヴα,Grèves Rathian α,Schinieri di Rathian α,Rathian-Beinschienen α,Grebas de Rathian α,Grevas de Rathian α,Nagolenice z Rathiany α,Ратиановые поножи α,레이아그리브α,雌火龍護腿α,درع ساق راثيان α
Rathian Helm β,レイアヘルムβ,Heaume Rathian β,Elmo di Rathian β,Rathian-Helm β,Yelmo de Rathian β,Elmo de Rathian β,Hełm z Rathiany β,Ратиановый шлем β,레이아헬름β,雌火龍頭盔β,خوذة راثيان β
Rathian Mail β,レイアメイルβ,Cotte Rathian β,Cotta di Rathian β,Rathian-Panzerung β,Cota de Rathian β,Armadura de Rathian β,Zbroja z Rathiany β,Ратиановый доспех β,레이아메일β,雌火龍鎧甲β,درع راثيان β
Rathian Vambraces β,レイアアームβ,Avant-bras Rathian β,Parabraccia di Rathian β,Rathian-Armschienen β,Brazales Rathian β,Avambraços de Rathian β,Zarękawia z Rathiany β,Ратиановые наручи β,레이아암β,雌火龍腕甲β,درع ساعد راثيان β
Rathian Coil β,レイアコイルβ,Jupe Rathian β,Spira di Rathian β,Rathian-Hüftring β,Faja de Rathian β,Cinturão de Rathian β,Pas z Rathiany β,Ратиановый пояс β,레이아코일β,雌火龍腰甲β,لفيفة راثيان β
Rathian Greaves β,レイアグリーヴβ,Grèves Rathian β,Schinieri di Rathian β,Rathian-Beinschienen β,Grebas de Rathian β,Grevas de Rathian β,Nagolenice z Rathiany β,Ратиановые поножи β,레이아그리브β,雌火龍護腿β,درع ساق راثيان β
Rath Heart Helm α,リオハートヘルムα,Bonnet Cœur Rathian α,Elmo cuore di Rath α,Rathianherz-Helm α,Yelmo corazón Rath α,Elmo Coração Rath α,Hełm z serca Ratha α,Шлем сердца раты α,리오하트헬름α,火龍心頭盔α,خوذة قلب راث α
Rath Heart Mail α,リオハートメイルα,Cotte Cœur Rathian α,Cotta cuore di Rath α,Rathianherz-Panzerung α,Cota corazón Rath α,Armad. Coração Rath α,Zbroja z serca Ratha α,Доспех сердца раты α,리오하트메일α,火龍心鎧甲α,درع قلب راث α
Rath Heart Braces α,リオハートアームα,Avant-bras Cœur Rathian α,Parabraccia cuore di Rath α,RathianherzArmschienen α,Braz. corazón Rath α,Braçad. Coração Rath α,Rękawy z serca Ratha α,Наручи сердца раты α,리오하트암α,火龍心腕甲α,دعامات قلب راث α
Rath Heart Coil α,リオハートコイルα,Boucle Cœur Rathian α,Spira cuore di Rath α,Rathianherz-Hüftring α,Faja corazón Rath α,Cint. Coração Rath α,Pas z serca Ratha α,Пояс сердца раты α,리오하트코일α,火龍心腰甲α,لفيفة قلب راث α
Rath Heart Greaves α,リオハートグリーヴα,Grèves Cœur Rathian α,Schinieri cuore di Rath α,RathianherzBeinschienen α,Grebas corazón Rath α,Grevas Coração Rath α,Golenie z serca Ratha α,Поножи сердца раты α,리오하트그리브α,火龍心護腿α,درع ساق قلب راث α
Rath Heart Helm β,リオハートヘルムβ,Bonnet Cœur Rathian β,Elmo cuore di Rath β,Rathianherz-Helm β,Yelmo corazón Rath β,Elmo Coração Rath β,Hełm z serca Ratha β,Шлем сердца раты β,리오하트헬름β,火龍心頭盔β,خوذة قلب راث β
Rath Heart Mail β,リオハートメイルβ,Cotte Cœur Rathian β,Cotta cuore di Rath β,Rathianherz-Panzerung β,Cota corazón Rath β,Armad. Coração Rath β,Zbroja z serca Ratha β,Доспех сердца раты β,리오하트메일β,火龍心鎧甲β,درع قلب راث β
Rath Heart Braces β,リオハートアームβ,Avant-bras Cœur Rathian β,Parabraccia cuore di Rath β,RathianherzArmschienen β,Braz. corazón Rath β,Braçad. Coração Rath β,Rękawy z serca Ratha β,Наручи сердца раты β,리오하트암β,火龍心腕甲β,دعامات قلب راث β
Rath Heart Coil β,リオハートコイルβ,Boucle Cœur Rathian β,Spira cuore di Rath β,Rathianherz-Hüftring β,Faja corazón Rath β,Cint. Coração Rath β,Pas z serca Ratha β,Пояс сердца раты β,리오하트코일β,火龍心腰甲β,لفيفة قلب راث β
Rath Heart Greaves β,リオハートグリーヴβ,Grèves Cœur Rathian β,Schinieri cuore di Rath β,RathianherzBeinschienen β,Grebas corazón Rath β,Grevas Coração Rath β,Golenie z serca Ratha β,Поножи сердца раты β,리오하트그리브β,火龍心護腿β,درع ساق قلب راث β
Baan Helm α,バルキンヘルムα,Casque Radobaan α,Elmo di Baan α,Baan-Helm α,Yelmo de Baan α,Elmo de Baan α,Hełm z Baana α,Баановый шлем α,발킨헬름α,骨鎚龍頭盔α,خوذة بان α
Baan Mail α,バルキンメイルα,Cuirasse Radobaan α,Cotta di Baan α,Baan-Panzerung α,Cota de Baan α,Armadura de Baan α,Zbroja z Baana α,Баановый доспех α,발킨메일α,骨鎚龍鎧甲α,درع بان α
Baan Vambraces α,バルキンアームα,Boucliers Radobaan α,Parabraccia di Baan α,Baan-Armschienen α,Brazales de Baan α,Avambraços de Baan α,Zarękawia z Baana α,Баановые наручи α,발킨암α,骨鎚龍腕甲α,درع ساعد بان α
Baan Coil α,バルキンコイルα,Tassette Radobaan α,Spira di Baan α,Baan-Hüftring α,Faja de Baan α,Cinturão de Baan α,Pas z Baana α,Баановый пояс α,발킨코일α,骨鎚龍腰甲α,لفيفة بان α
Baan Greaves α,バルキングリーヴα,Grèves Radobaan α,Schinieri di Baan α,Baan-Beinschienen α,Grebas de Baan α,Grevas de Baan α,Nogawice z Baana α,Баановые поножи α,발킨그리브α,骨鎚龍護腿α,درع ساق بان α
Baan Helm β,バルキンヘルムβ,Casque Radobaan β,Elmo di Baan β,Baan-Helm β,Yelmo de Baan β,Elmo de Baan β,Hełm z Baana β,Баановый шлем β,발킨헬름β,骨鎚龍頭盔β,خوذة بان β
Baan Mail β,バルキンメイルβ,Cuirasse Radobaan β,Cotta di Baan β,Baan-Panzerung β,Cota de Baan β,Armadura de Baan β,Zbroja z Baana β,Баановый доспех β,발킨메일β,骨鎚龍鎧甲β,درع بان β
Baan Vambraces β,バルキンアームβ,Boucliers Radobaan β,Parabraccia di Baan β,Baan-Armschienen β,Brazales de Baan β,Avambraços de Baan β,Zarękawia z Baana β,Баановые наручи β,발킨암β,骨鎚龍腕甲β,درع ساعد بان β
Baan Coil β,バルキンコイルβ,Tassette Radobaan β,Spira di Baan β,Baan-Hüftring β,Faja de Baan β,Cinturão de Baan β,Pas z Baana β,Баановый пояс β,발킨코일β,骨鎚龍腰甲β,لفيفة بان β
Baan Greaves β,バルキングリーヴβ,Grèves Radobaan β,Schinieri di Baan β,Baan-Beinschienen β,Grebas de Baan β,Grevas de Baan β,Nogawice z Baana β,Баановые поножи β,발킨그리브β,骨鎚龍護腿β,درع ساق بان β
Gastodon Horn α,ガストホーンα,Crinière Gastodon α,Corno di Gastodon α,Gastodon-Horn α,Cuerno de Gastodon α,Chifre de Gastodonte α,Róg Gastodona α,Рог гастодона α,가스토혼α,突擊龍角α,قرن غاستودون α
Gastodon Horn β,ガストホーンβ,Crinière Gastodon β,Corno di Gastodon β,Gastodon-Horn β,Cuerno de Gastodon β,Chifre de Gastodonte β,Róg Gastodona β,Рог гастодона β,가스토혼β,突擊龍角β,قرن غاستودون β
Barnos Jacket α,バルノスマントα,Veste Barnos α,Pettino di Barnos α,Barnos-Jacke α,Chaqueta de Barnos α,Jaqueta de Barnos α,Kubrak z Barnosa α,Барносовая куртка α,바르노스망토α,酸翼龍斗篷α,سترة بارنوس α
Barnos Jacket β,バルノスマントβ,Veste Barnos β,Pettino di Barnos β,Barnos-Jacke β,Chaqueta de Barnos β,Jaqueta de Barnos β,Kubrak z Barnosa β,Барносовая куртка β,바르노스망토β,酸翼龍斗篷β,سترة بارنوس β
Dodogama Helm α,ガマルヘルムα,Bassinet Dodogama α,Elmo di Dodogama α,Dodogama-Helm α,Yelmo de Dodogama α,Elmo de Dodogama α,Hełm z Dodogamy α,Додогамовый шлем α,가마루헬름α,岩賊龍頭盔α,خوذة دودوغما α
Dodogama Mail α,ガマルメイルα,Cuirasse Dodogama α,Cotta di Dodogama α,Dodogama-Panzerung α,Cota de Dodogama α,Armadura de Dodogama α,Zbroja z Dodogamy α,Додогамовый доспех α,가마루메일α,岩賊龍鎧甲α,درع دودوغما α
Dodogama Vambraces α,ガマルアームα,Avant-bras Dodogama α,Parabraccia di Dodogama α,Dodogama-Armschienen α,Brazales Dodogama α,Avambraços de Dodogama α,Zarękawia z Dodogamy α,Додогамовые наручи α,가마루암α,岩賊龍腕甲α,درع ساعد دودوغما α
Dodogama Coil α,ガマルコイルα,Tassette Dodogama α,Spira di Dodogama α,Dodogama-Hüftring α,Faja Dodogama α,Cinturão de Dodogama α,Pas z Dodogamy α,Додогамовый пояс α,가마루코일α,岩賊龍腰甲α,لفيفة دودوغما α
Dodogama Greaves α,ガマルグリーヴα,Grèves Dodogama α,Schinieri di Dodogama α,Dodogama-Beinschienen α,Grebas de Dodogama α,Grevas de Dodogama α,Nagolenice z Dodogamy α,Додогамовые поножи α,가마루그리브α,岩賊龍護腿α,درع ساق دودوغما α
Dodogama Helm β,ガマルヘルムβ,Bassinet Dodogama β,Elmo di Dodogama β,Dodogama-Helm β,Yelmo de Dodogama β,Elmo de Dodogama β,Hełm z Dodogamy β,Додогамовый шлем β,가마루헬름β,岩賊龍頭盔β,خوذة دودوغما β
Dodogama Mail β,ガマルメイルβ,Cuirasse Dodogama β,Cotta di Dodogama β,Dodogama-Panzerung β,Cota de Dodogama β,Armadura de Dodogama β,Zbroja z Dodogamy β,Додогамовый доспех β,가마루메일β,岩賊龍鎧甲β,درع دودوغما β
Dodogama Vambraces β,ガマルアームβ,Avant-bras Dodogama β,Parabraccia di Dodogama β,Dodogama-Armschienen β,Brazales Dodogama β,Avambraços de Dodogama β,Zarękawia z Dodogamy β,Додогамовые наручи β,가마루암β,岩賊龍腕甲β,درع ساعد دودوغما β
Dodogama Coil β,ガマルコイルβ,Tassette Dodogama β,Spira di Dodogama β,Dodogama-Hüftring β,Faja Dodogama β,Cinturão de Dodogama β,Pas z Dodogamy β,Додогамовый пояс β,가마루코일β,岩賊龍腰甲β,لفيفة دودوغما β
Dodogama Greaves β,ガマルグリーヴβ,Grèves Dodogama β,Schinieri di Dodogama β,Dodogama-Beinschienen β,Grebas de Dodogama β,Grevas de Dodogama β,Nagolenice z Dodogamy β,Додогамовые поножи β,가마루그리브β,岩賊龍護腿β,درع ساق دودوغما β
Zorah Headgear α,ゾラマグナヘッドα,Couronne Zorah α,Testa di Zorah α,Zorah-Kopfschutz α,Yelmo de Zorah α,Elmo de Zorah α,Hełm Zoraha α,Шлем Дзоры α,조라마그나헤드α,鑄島熔岩頭飾α,عتاد رأس زوراه α
Zorah Hide α,ゾラマグナハイドα,Cotte Zorah Magdaros α,Cotta di Zorah α,Zorah-Lederhaut α,Cota de Zorah α,Couro de Zorah α,Skóra Zoraha α,Доспех Дзоры α,조라마그나하이드α,鑄島熔岩皮α,جلد زوراه α
Zorah Claws α,ゾラマグナクロウα,Griffes Zorah α,Artigli di Zorah α,Zorah-Klauen α,Garras de Zorah α,Garras de Zorah α,Pazury Zoraha α,Наручи Дзоры α,조라마그나클로α,鑄島熔岩鋼爪α,مخالب زوراه α
Zorah Spine α,ゾラマグナスパインα,Vertèbre Zorah α,Colonna di Zorah α,Zorah-Stachel α,Espina de Zorah α,Espinha de Zorah α,Kręgosłup Zoraha α,Хребет Дзоры α,조라마그나스파인α,鑄島熔岩脊椎α,درع ظهر زوراه α
Zorah Spurs α,ゾラマグナフットα,Éperons Zorah α,Speroni di Zorah α,Zorah-Sporen α,Espolón de Zorah α,Esporas de Zorah α,Ostrogi Zoraha α,Поножи Дзоры α,조라마그나풋α,鑄島熔岩靴α,مهمز زوراه α
Zorah Headgear β,ゾラマグナヘッドβ,Couronne Zorah β,Testa di Zorah β,Zorah-Kopfschutz β,Yelmo de Zorah β,Elmo de Zorah β,Hełm Zoraha β,Шлем Дзоры β,조라마그나헤드β,鑄島熔岩頭飾β,عتاد رأس زوراه β
Zorah Hide β,ゾラマグナハイドβ,Peau Zorah β,Pelle di Zorah β,Zorah-Lederhaut β,Cota de Zorah β,Couro de Zorah β,Skóra Zoraha β,Доспех Дзоры β,조라마그나하이드β,鑄島熔岩皮β,جلد زوراه β
Zorah Claws β,ゾラマグナクロウβ,Griffes Zorah β,Artigli di Zorah β,Zorah-Klauen β,Garras de Zorah β,Garras de Zorah β,Pazury Zoraha β,Наручи Дзоры β,조라마그나클로β,鑄島熔岩鋼爪β,مخالب زوراه β
Zorah Spine β,ゾラマグナスパインβ,Vertèbre Zorah β,Colonna di Zorah β,Zorah-Stachel β,Espina de Zorah β,Espinha de Zorah β,Kręgosłup Zoraha β,Хребет Дзоры β,조라마그나스파인β,鑄島熔岩脊椎β,درع ظهر زوراه β
Zorah Spurs β,ゾラマグナフットβ,Éperons Zorah β,Speroni di Zorah β,Zorah-Sporen β,Espolón de Zorah β,Esporas de Zorah β,Ostrogi Zoraha β,Поножи Дзоры β,조라마그나풋β,鑄島熔岩靴β,مهمز زوراه β
High Metal Helm α,ハイメタヘルムα,Heaume haut-métal α,Elmo in ipermetallo α,Hochmetall-Helm α,Yelmo de megametal α,Elmo de Metal Denso α,Hełm z metalu α,Шлем высшего металла α,하이메탈헬름α,礦石頭盔α,خوذة معدن قوي α
High Metal Mail α,ハイメタメイルα,Cotte haut-métal α,Cotta in ipermetallo α,Hochmetall-Panzerung α,Cota de megametal α,Armadura Metal Denso α,Zbroja z metalu α,Доспех высшего металла α,하이메탈메일α,礦石鎧甲α,درع معدن قوي α
High Metal Braces α,ハイメタアームα,Gantelets α,Parabraccia in ipermetallo α,HochmetallArmschienen α,Brazales megametal α,Braçad. Metal Denso α,Zarękawia z metalu α,Наручи высшего металла α,하이메탈암α,礦石腕甲α,دعامات معدن قوي α
High Metal Coil α,ハイメタコイルα,Tassette haut-métal α,Spira in ipermetallo α,Hochmetall-Hüftring α,Faja megametal α,Cint. de Metal Denso α,Pas z metalu α,Пояс высшего металла α,하이메탈코일α,礦石腰甲α,لفيفة معدن قوي α
High Metal Greaves α,ハイメタグリーヴα,Grèves haut-métal α,Schinieri in ipermetallo α,HochmetallBeinschienen α,Grebas megametal α,Grevas de Metal Denso α,Nagolenice z metalu α,Поножи высшего металла α,하이메탈그리브α,礦石護腿α,درع ساق معدن قوي α
High Metal Helm β,ハイメタヘルムβ,Heaume haut-métal β,Elmo in ipermetallo β,Hochmetall-Helm β,Yelmo de megametal β,Elmo de Metal Denso β,Hełm z metalu β,Шлем высшего металла β,하이메탈헬름β,礦石頭盔β,خوذة معدن قوي β
High Metal Mail β,ハイメタメイルβ,Cotte haut-métal β,Cotta in ipermetallo β,Hochmetall-Panzerung β,Cota de megametal β,Armadura Metal Denso β,Zbroja z metalu β,Доспех высшего металла β,하이메탈메일β,礦石鎧甲β,درع معدن قوي β
High Metal Braces β,ハイメタアームβ,Gantelets β,Parabraccia in ipermetallo β,HochmetallArmschienen β,Brazales megametal β,Braçad. Metal Denso β,Zarękawia z metalu β,Наручи высшего металла β,하이메탈암β,礦石腕甲β,دعامات معدن قوي β
High Metal Coil β,ハイメタコイルβ,Tassette haut-métal β,Spira in ipermetallo β,Hochmetall-Hüftring β,Faja megametal β,Cint. de Metal Denso β,Pas z metalu β,Пояс высшего металла β,하이메탈코일β,礦石腰甲β,لفيفة معدن قوي β
High Metal Greaves β,ハイメタグリーヴβ,Grèves haut-métal β,Schinieri in ipermetallo β,HochmetallBeinschienen β,Grebas megametal β,Grevas de Metal Denso β,Nagolenice z metalu β,Поножи высшего металла β,하이메탈그리브β,礦石護腿β,درع ساق معدن قوي β
Ingot Helm α,インゴットヘルムα,Couronne en lingot α,Elmo del lingotto α,Guss-Helm α,Yelmo de lingotes α,Elmo de Lingote α,Hełm ze sztabek α,Драгоценный шлем α,잉곳헬름α,鑄鐵頭盔α,خوذة إنغوت α
Ingot Mail α,インゴットメイルα,Cuirasse en lingot α,Cotta del lingotto α,Guss-Panzerung α,Cota de lingotes α,Armadura de Lingote α,Zbroja ze sztabek α,Драгоценный доспех α,잉곳메일α,鑄鐵鎧甲α,درع إنغوت α
Ingot Vambraces α,インゴットアームα,Avant-bras en lingot α,Parabraccia del lingotto α,Guss-Armschienen α,Brazales lingote α,Avambraços de Lingote α,Zarękawia ze sztabek α,Драгоценные наручи α,잉곳암α,鑄鐵腕甲α,درع ساعد إنغوت α
Ingot Coil α,インゴットコイルα,Paréo en lingot α,Spira del lingotto α,Guss-Hüftring α,Faja de lingote α,Cinturão de Lingote α,Pas ze sztabek α,Драгоценный пояс α,잉곳코일α,鑄鐵腰甲α,لفيفة إنغوت α
Ingot Greaves α,インゴットグリーヴα,Chausses en lingot α,Schinieri del lingotto α,Guss-Beinschienen α,Grebas de lingote α,Grevas de Lingote α,Nagolenice ze sztabek α,Драгоценные поножи α,잉곳그리브α,鑄鐵護腿α,درع ساق إنغوت α
Ingot Helm β,インゴットヘルムβ,Couronne en lingot β,Elmo del lingotto β,Guss-Helm β,Yelmo de lingotes β,Elmo de Lingote β,Hełm ze sztabek β,Драгоценный шлем β,잉곳헬름β,鑄鐵頭盔β,خوذة إنغوت β
Ingot Mail β,インゴットメイルβ,Cuirasse en lingot β,Cotta del lingotto β,Guss-Panzerung β,Cota de lingotes β,Armadura de Lingote β,Zbroja ze sztabek β,Драгоценный доспех β,잉곳메일β,鑄鐵鎧甲β,درع إنغوت β
Ingot Vambraces β,インゴットアームβ,Avant-bras en lingot β,Parabraccia del lingotto β,Guss-Armschienen β,Brazales lingote β,Avambraços de Lingote β,Zarękawia ze sztabek β,Драгоценные наручи β,잉곳암β,鑄鐵腕甲β,درع ساعد إنغوت β
Ingot Coil β,インゴットコイルβ,Paréo en lingot β,Spira del lingotto β,Guss-Hüftring β,Faja de lingote β,Cinturão de Lingote β,Pas ze sztabek β,Драгоценный пояс β,잉곳코일β,鑄鐵腰甲β,لفيفة إنغوت β
Ingot Greaves β,インゴットグリーヴβ,Chausses en lingot β,Schinieri del lingotto β,Guss-Beinschienen β,Grebas de lingote β,Grevas de Lingote β,Nagolenice ze sztabek β,Драгоценные поножи β,잉곳그리브β,鑄鐵護腿β,درع ساق إنغوت β
Brigade Lobos α,ブリゲイドロポスα,Chapeau de brigade α,Feluca di brigata α,Brigade-Lobos α,Sombrero de brigada α,Chapéu de Brigada α,Kapelusz Brygady α,Почетная шляпа α,브리게이드로포스α,旅團帽α,لوبُس السرية α
Brigade Suit α,ブリゲイドスーツα,Tenue de brigade α,Abito di brigata α,Brigade-Anzug α,Traje de brigada α,Traje de Brigada α,Strój Brygady α,Почетный мундир α,브리게이드슈트α,旅團戰衣α,سترة السرية α
Brigade Vambraces α,ブリゲイドアームα,Protège-bras de brigade α,Parabraccia di brigata α,Brigade-Armschienen α,Brazales de brigada α,Avambraços de Brigada α,Zarękawia Brygady α,Почетные наручи α,브리게이드암α,旅團腕甲α,درع ساعد السرية α
Brigade Coil α,ブリゲイドコイルα,Boucle de brigade α,Spira di brigata α,Brigade-Hüftring α,Faja de brigada α,Cinturão de Brigada α,Pas Brygady α,Почетный пояс α,브리게이드코일α,旅團腰甲α,لفيفة السرية α
Brigade Boots α,ブリゲイドブーツα,Bottes de brigade α,Stivali di brigata α,Brigade-Stiefel α,Botas de brigada α,Botas de Brigada α,Buty Brygady α,Почетные сапоги α,브리게이드부츠α,旅團靴α,حذاء السرية α
Brigade Lobos β,ブリゲイドロポスβ,Chapeau de brigade β,Feluca di brigata β,Brigade-Lobos β,Sombrero de brigada β,Chapéu de Brigada β,Kapelusz Brygady β,Почетная шляпа β,브리게이드로포스β,旅團帽β,لوبُس السرية β
Brigade Suit β,ブリゲイドスーツβ,Tenue de brigade β,Abito di brigata β,Brigade-Anzug β,Traje de brigada β,Traje de Brigada β,Strój Brygady β,Почетный мундир β,브리게이드슈트β,旅團戰衣β,سترة السرية β
Brigade Vambraces β,ブリゲイドアームβ,Protège-bras de brigade β,Parabraccia di brigata β,Brigade-Armschienen β,Brazales de brigada β,Avambraços de Brigada β,Zarękawia Brygady β,Почетные наручи β,브리게이드암β,旅團腕甲β,درع ساعد السرية β
Brigade Coil β,ブリゲイドコイルβ,Boucle de brigade β,Spira di brigata β,Brigade-Hüftring β,Faja de brigada β,Cinturão de Brigada β,Pas Brygady β,Почетный пояс β,브리게이드코일β,旅團腰甲β,لفيفة السرية β
Brigade Boots β,ブリゲイドブーツβ,Bottes de brigade β,Stivali di brigata β,Brigade-Stiefel β,Botas de brigada β,Botas de Brigada β,Buty Brygady β,Почетные сапоги β,브리게이드부츠β,旅團靴β,حذاء السرية β
Faux Felyne α,アイルーフェイクα,Faux Felyne α,Felyne fasullo α,Falscher Felyne α,Falso Felyne α,Felyno Falso α,Pseudofelin α,Фальшивый котт α,아이루페이크α,艾路頭套α,فيلاين مزيف α
Strategist Spectacles α,知略の眼鏡α,Lunettes de stratège α,Occhiali da stratega α,Strategiker-Brille α,Lentes de estratega α,Óculos de Estrategista α,Okulary stratega α,Очки стратега α,지략의안경α,知性眼鏡α,نظارات الاستراتيجي α
Lavasioth Helm α,ラヴァヘルムα,Heaume Lavasioth α,Elmo di Lavasioth α,Lavasioth-Helm α,Yelmo de Lavasioth α,Elmo de Lavasioth α,Hełm z Lavasiotha α,Лавасиотовый шлем α,라바헬름α,熔岩龍頭盔α,خوذة لافاسيوث α
Lavasioth Mail α,ラヴァメイルα,Cotte Lavasioth α,Cotta di Lavasioth α,Lavasioth-Panzerung α,Cota de Lavasioth α,Armadura de Lavasioth α,Zbroja z Lavasiotha α,Лавасиотовый доспех α,라바메일α,熔岩龍鎧甲α,درع لافاسيوث α
Lavasioth Vambraces α,ラヴァアームα,Avant-bras Lavasioth α,Parabraccia di Lavasioth α,Lavasioth-Armschienen α,Brazales Lavasioth α,Avambraços Lavasioth α,Zarękawia z Lavasiotha α,Лавасиотовые наручи α,라바암α,熔岩龍腕甲α,درع ساعد لافاسيوث α
Lavasioth Coil α,ラヴァコイルα,Tassette Lavasioth α,Spira di Lavasioth α,Lavasioth-Hüftring α,Faja Lavasioth α,Cinturão de Lavasioth α,Pas z Lavasiotha α,Лавасиотовый пояс α,라바코일α,熔岩龍腰甲α,لفيفة لافاسيوث α
Lavasioth Greaves α,ラヴァグリーヴα,Grèves Lavasioth α,Schinieri di Lavasioth α,Lavasioth-Beinschienen α,Grebas Lavasioth α,Grevas de Lavasioth α,Nogawice z Lavasiotha α,Лавасиотовые поножи α,라바그리브α,熔岩龍護腿α,درع ساق لافاسيوث α
