name_en,name_ja,name_fr,name_it,name_de,name_es,name_pt,name_pl,name_ru,name_ko,name_zh,name_ar
Fungiform/Release Jewel 4,茸好・解放珠【４】,Joyau mycologue/tireur [4],Gioiello fungomante/rilascio 4,Pilzform-/Freisetzung-Juwel 4,Joya liberadora/micótica 4,Joia Descarregamento/Fungiforme 4,Klejnot grzybny/wyładowania 4,Самоцвет грибной/высвобождения 4,이호-해방주【4】,茸好‧解放珠【４】,حلية شكل الفطر/الإطلاق 4
Slider/Release Jewel 4,滑走・解放珠【４】,Joyau glisseur/tireur [4],Gioiello aff. scivolata/rilascio 4,Gleiter-/Freisetzung-Juwel 4,Joya liberadora/deslizante 4,Joia Descarregamento/Deslizante 4,Klejnot ślizgacza/wyładowania 4,Самоцвет скольжения/высвобожд. 4,활주-해방주【4】,滑走‧解放珠【４】,حلية المنزلق/الإطلاق 4
Guardian/Release Jewel 4,守勢・解放珠【４】,Joyau gardien/tireur [4],Gioiello guardiano/rilascio 4,Wächter-/Freisetzung-Juwel 4,Joya liberadora/guardián 4,Joia Descarregamento/Guardiã 4,Klejnot strażnika/wyładowania 4,Самоцвет стража/высвобождения 4,수세-해방주【4】,守勢‧解放珠【４】,حلية الحارس/الإطلاق 4
Drain/Handicraft Jewel 4,奪気・匠珠【４】,Joyau fatigue/artisanat [4],Gioiello ruba res./artigiano 4,Entzug-/Handwerk-Juwel 4,Joya de artesanía/débil 4,Joia Artesanato/Drenagem 4,Klejnot wyssania/rękodzieła 4,Самоцвет высасывания/ремесла 4,탈기-장인주【4】,奪氣‧匠珠【４】,حلية الاستنزاف/الحرفية 4
Fortitude/Handicraft Jewel 4,逆境・匠珠【４】,Joyau courage/artisanat [4],Gioiello rafforz./artigiano 4,Kraft-/Handwerk-Juwel 4,Joya de artesanía/supervivencia 4,Joia Artesanato/Fortitude 4,Klejnot hartu/rękodzieła 4,Самоцвет стойкости/ремесла 4,역경-장인주【4】,逆境‧匠珠【４】,حلية الجَلَد/الحرفية 4
Crisis/Handicraft Jewel 4,窮地・匠珠【４】,Joyau sauvage/artisanat [4],Gioiello rianim./artigiano 4,Krisen-/Handwerk-Juwel 4,Joya de artesanía/crisis 4,Joia Artesanato/Crise 4,Klejnot kryzysu/rękodzieła 4,Самоцвет кризиса/ремесла 4,궁지-장인주【4】,絕路‧匠珠【４】,حلية الكارثة/الحرفية 4
Ironwall/Handicraft Jewel 4,鉄壁・匠珠【４】,Joyau paladin/artisanat [4],Gioiello blocco/artigiano 4,Eisenmauer-/Handwerk-Juwel 4,Joya de artesanía/guardia 4,Joia Artesanato/Muro de Ferro 4,Klejn. żelaznego muru/rękodzieła 4,Самоцвет железной стены/ремесла 4,철벽-장인주【4】,鐵壁‧匠珠【４】,حلية الجدار الحديدي/الحرفية 4
Friendship/Handicraft Jewel 4,友愛・匠珠【４】,Joyau mousquetaire/artisanat [4],Gioiello a. area/artigiano 4,Freundschaft-/Handwerk-Juwel 4,Joya de artesanía/amistad 4,Joia Artesanato/Amizade 4,Klejnot przyjaźni/rękodzieła 4,Самоцвет дружбы/ремесла 4,우애-장인주【4】,友愛‧匠珠【４】,حلية الصداقة/الحرفية 4
Satiated/Handicraft Jewel 4,節食・匠珠【４】,Joyau parasite/artisanat [4],Gioiello pasto grat./artigiano 4,Sattes/Handwerk-Juwel 4,Joya de artesanía/saciante 4,Joia Artesanato/Saciedade 4,Klejnot nasycenia/rękodzieła 4,Самоцвет пресыщения/ремесла 4,절식-장인주【4】,節食‧匠珠【４】,حلية التخمة/الحرفية 4
Stonethrower/Handicraft Jewel 4,投石・匠珠【４】,Joyau pierre/artisanat [4],Gioiello cap. fionda/artigiano 4,Steinwerfer-/Handwerk-Juwel 4,Joya de artesanía/lanzapiedras 4,Joia Artesanato/Apedrejadora 4,Kl. ciskacza kamieni/rękodzieła 4,Самоцвет метателя/ремесла 4,투석-장인주【4】,投石‧匠珠【４】,حلية قاذف الأحجار/الحرفية 4
Resistor/Handicraft Jewel 4,耐属・匠珠【４】,Joyau fléau/artisanat [4],Gioiello res. malus/artigiano 4,Resistor-/Handwerk-Juwel 4,Joya de artesanía/reostato 4,Joia Artesanato/Resistor 4,Kl. plagoodporności/rękodzieła 4,Самоцвет от сглаза/ремесла 4,내속-장인주【4】,耐屬‧匠珠【４】,حلية المقاوِم/الحرفية 4
Flight/Handicraft Jewel 4,飛燕・匠珠【４】,Joyau acrobatie/artisanat [4],Gioiello min. aerea/artigiano 4,Flug-/Handwerk-Juwel 4,Joya de artesanía/vuelo 4,Joia Artesanato/Voo 4,Klejnot lotu/rękodzieła 4,Самоцвет полета/ремесла 4,비연-장인주【4】,飛燕‧匠珠【４】,حلية الطيران/الحرفية 4
Sprinter/Handicraft Jewel 4,強走・匠珠【４】,Joyau marathonien/artisanat [4],Gioiello maratoneta/artigiano 4,Sprinter-/Handwerk-Juwel 4,Joya de artesanía/impulso 4,Joia Artesanato/Corredor 4,Klejnot sprintera/rękodzieła 4,Самоцвет бегуна/ремесла 4,강주-장인주【4】,強走‧匠珠【４】,حلية العدّاء/الحرفية 4
Refresh/Handicraft Jewel 4,早気・匠珠【４】,Joyau métabolisme/artisanat [4],Gioiello super res./artigiano 4,Erfrischungs-/Handwerk-Juwel 4,Joya de artesanía/refresco 4,Joia Artesanato/Revigorante 4,Klejnot orzeźwienia/rękodzieła 4,Самоцвет обновления/ремесла 4,조기-장인주【4】,早氣‧匠珠【４】,حلية التجدد/الحرفية 4
Jumping/Handicraft Jewel 4,跳躍・匠珠【４】,Joyau esquive/artisanat [4],Gioiello schiv. estesa/artigiano 4,Sprung-/Handwerk-Juwel 4,Joya de artesanía/salto 4,Joia Artesanato/Salto 4,Klejnot skoków/rękodzieła 4,Самоцвет прыжка/ремесла 4,도약-장인주【4】,跳躍‧匠珠【４】,حلية القفز/الحرفية 4
Sheath/Handicraft Jewel 4,速納・匠珠【４】,Joyau rengainage/artisanat [4],Gioiello rinf. veloce/artigiano 4,Wegsteck-/Handwerk-Juwel 4,Joya de artesanía/enfundado 4,Joia Artesanato/Bainha 4,Klejnot futerału/rękodzieła 4,Самоцвет ножен/ремесла 4,속납-장인주【4】,速納‧匠珠【４】,حلية الغمد/الحرفية 4
Gobbler/Handicraft Jewel 4,早食・匠珠【４】,Joyau carnassier/artisanat [4],Gioiello pasto veloce/artigiano 4,Verschling-/Handwerk-Juwel 4,Joya de artesanía/del tragón 4,Joia Artesanato/Glutão 4,Klejnot żarłoka/rękodzieła 4,Самоцвет обжорства/ремесла 4,흡입-장인주【4】,快吃‧匠珠【４】,حلية الشره/الحرفية 4
Grinder/Handicraft Jewel 4,研磨・匠珠【４】,Joyau aiguiseur/artisanat [4],Gioiello aff. veloce/artigiano 4,Schleif-/Handwerk-Juwel 4,Joya de artesanía/afiladora 4,Joia Artesanato/Amolador 4,Klejnot ostrzenia/rękodzieła 4,Самоцвет точильный/ремесла 4,연마-장인주【4】,研磨‧匠珠【４】,حلية الطاحونة/الحرفية 4
Bomber/Handicraft Jewel 4,爆師・匠珠【４】,Joyau bombardier/artisanat [4],Gioiello bombardiere/artigiano 4,Bomber-/Handwerk-Juwel 4,Joya de artesanía/bombardera 4,Joia Artesanato/Bombardeiro 4,Klejnot bombowy/rękodzieła 4,Самоцвет бомбардира/ремесла 4,폭사-장인주【4】,爆師‧匠珠【４】,حلية قاذف القنابل/الحرفية 4
Fungiform/Handicraft Jewel 4,茸好・匠珠【４】,Joyau mycologue/artisanat [4],Gioiello fungomante/artigiano 4,Pilzform-/Handwerk-Juwel 4,Joya de artesanía/micótica 4,Joia Artesanato/Fungiforme 4,Klejnot grzybny/rękodzieła 4,Самоцвет грибной/ремесла 4,이호-장인주【4】,茸好‧匠珠【４】,حلية شكل الفطر/الحرفية 4
Slider/Handicraft Jewel 4,滑走・匠珠【４】,Joyau glisseur/artisanat [4],Gioiello aff. scivolata/artigiano 4,Gleiter-/Handwerk-Juwel 4,Joya de artesanía/deslizante 4,Joia Artesanato/Deslizante 4,Klejnot ślizgacza/rękodzieła 4,Самоцвет скольжения/ремесла 4,활주-장인주【4】,滑走‧匠珠【４】,حلية المنزلق/الحرفية 4
Guardian/Handicraft Jewel 4,守勢・匠珠【４】,Joyau gardien/artisanat [4],Gioiello guardiano/artigiano 4,Wächter-/Handwerk-Juwel 4,Joya de artesanía/guardián 4,Joia Artesanato/Guardiã 4,Klejnot strażnika/rękodzieła 4,Самоцвет стража/ремесла 4,수세-장인주【4】,守勢‧匠珠【４】,حلية الحارس/الحرفية 4
Footing/Protection Jewel 4,耐震・加護珠【４】,Joyau anti-séisme/bénédiction [4],Gioiello antisismico/a. custode 4,Halt-/Schutz-Juwel 4,Joya de protección/firmeza 4,Joia Proteção/Equilíbrio 4,Klejnot równowagi/ochrony 4,Самоцвет устойчивости/благосл. 4,내진-가호주【4】,耐震‧加護珠【４】,حلية ثبات القدم/الحماية 4
Charger/Protection Jewel 4,短縮・加護珠【４】,Joyau concentration/bénédic [4],Gioiello concen./a. custode 4,Ladungs-/Schutz-Juwel 4,Joya de protección/cargadora 4,Joia Proteção/Energizadora 4,Klejnot ładujący/ochrony 4,Самоцвет заряда/благословения 4,단축-가호주【4】,縮短‧加護珠【４】,حلية الشاحن/الحماية 4
Enhancer/Protection Jewel 4,昂揚・加護珠【４】,Joyau puissance/bénédiction [4],Gioiello est. di potenza/a. custode 4,Verstärker-/Schutz-Juwel 4,Joya de protección/aumento 4,Joia Proteção/Intensificadora 4,Klejnot wydłużacza/ochrony 4,Самоцвет усиления/благословения 4,고양-가호주【4】,昂揚‧加護珠【４】,حلية المحسّن/الحماية 4
Destroyer/Protection Jewel 4,重撃・加護珠【４】,Joyau destruction/bénédiction [4],Gioiello spaccamostri/a. custode 4,Zerstörer-/Schutz-Juwel 4,Joya de protección/destrucción 4,Joia Proteção/Destruidora 4,Klejnot niszczyciela/ochrony 4,Самоцвет уничтожения/благослов. 4,중격-가호주【4】,重擊‧加護珠【４】,حلية المدمّر/الحماية 4
KO/Protection Jewel 4,ＫＯ・加護珠【４】,Joyau cogneur/bénédiction [4],Gioiello battitore/a. custode 4,Knock-out-/Schutz-Juwel 4,Joya de protección/noqueo 4,Joia Proteção/Nocaute 4,Klejnot nokautu/ochrony 4,Самоцвет нокаута/благословения 4,KO-가호주【4】,ＫＯ‧加護珠【４】,حلية الضربة القاضية/الحماية 4
Potential/Protection Jewel 4,底力・加護珠【４】,Joyau héros/bénédiction [4],Gioiello eroismo/a. custode 4,Potenzial-/Schutz-Juwel 4,Joya de protección/potencia 4,Joia Proteção/Potencial 4,Klejnot potencjału/ochrony 4,Самоцвет потенциала/благослов. 4,저력-가호주【4】,底力‧加護珠【４】,حلية الإمكانيات/الحماية 4
Wind Resist/Protection Jewel 4,防風・加護珠【４】,Joyau anti-vent/bénédiction [4],Gioiello paravento/a. custode 4,Windresistenz-/Schutz-Juwel 4,Joya de protección/antiviento 4,Joia Proteção/Resist. a Vento 4,Klejnot wiatroodporności/ochrony 4,Самоцвет антиветра/благословения 4,방풍-가호주【4】,防風‧加護珠【４】,حلية مقاومة الرياح/الحماية 4
Draw/Protection Jewel 4,抜刀・加護珠【４】,Joyau dégainage/bénédiction [4],Gioiello critico rapido/a. custode 4,Ziehen-/Schutz-Juwel 4,Joya de protección/desenfunde 4,Joia Proteção/Saque 4,Klejnot dobycia broni/ochrony 4,Самоцвет выхвата/благословения 4,발도-가호주【4】,拔刀‧加護珠【４】,حلية السحب/الحماية 4
Throttle/Protection Jewel 4,全開・加護珠【４】,Joyau occulte/bénédiction [4],Gioiello forza latente/a. custode 4,Vollgas-/Schutz-Juwel 4,Joya de protección/del poder 4,Joia Proteção/Aceleradora 4,Klejnot przyspieszenia/ochrony 4,Самоцвет новых сил/благословения 4,전개-가호주【4】,全開‧加護珠【４】,حلية الخنق/الحماية 4
Challenger/Protection Jewel 4,挑戦・加護珠【４】,Joyau témérité/bénédiction [4],Gioiello istigatore/a. custode 4,Herausforderer-/Schutz-Juwel 4,Joya de protección/desafiante 4,Joia Proteção/Desafiante 4,Klejnot prowokatora/ochrony 4,Самоцвет вызова/благословения 4,도전-가호주【4】,挑戰‧加護珠【４】,حلية المتحدي/الحماية 4
Flawless/Protection Jewel 4,無傷・加護珠【４】,Joyau parfait/bénédiction [4],Gioiello forma perfetta/a. custode 4,Makellos-/Schutz-Juwel 4,Joya de protección/del ileso 4,Joia Proteção/Perfeição 4,Klejnot perfekcji/ochrony 4,Самоцвет безупречный/благослов. 4,무결-가호주【4】,無傷‧加護珠【４】,حلية الكمال/الحماية 4
Furor/Protection Jewel 4,逆上・加護珠【４】,Joyau vengeance/bénédiction [4],Gioiello risentimento/a. custode 4,Furor-/Schutz-Juwel 4,Joya de protección/del furor 4,Joia Proteção/Furor 4,Klejnot poruszenia/ochrony 4,Самоцвет ярости/благословения 4,역상-가호주【4】,逆上‧加護珠【４】,حلية الصياح/الحماية 4
Mighty/Protection Jewel 4,渾身・加護珠【４】,Joyau omnipotence/bénédiction [4],Gioiello massima pot./a. custode 4,Mächtiges/Schutz-Juwel 4,Joya de protección/poderosa 4,Joia Proteção/Potente 4,Klejnot mocy/ochrony 4,Самоцвет могучий/благословения 4,혼신-가호주【4】,渾身‧加護珠【４】,حلية الهائل/الحماية 4
Brace/Protection Jewel 4,耐衝・加護珠【４】,Joyau inflexible/bénédiction [4],Gioiello antisussulto/a. custode 4,Wappnungs-/Schutz-Juwel 4,Joya de protección/tenaz 4,Joia Proteção/Preparo 4,Klejnot gotowości/ochrony 4,Самоцвет группировки/благослов. 4,내충-가호주【4】,耐衝‧加護珠【４】,حلية الدعامة/الحماية 4
Phoenix/Protection Jewel 4,転福・加護珠【４】,Joyau phénix/bénédiction [4],Gioiello coalescen./a. custode 4,Phönix-/Schutz-Juwel 4,Joya de protección/fénix 4,Joia Proteção/Fênix 4,Klejnot feniksa/ochrony 4,Самоцвет феникса/благословения 4,전화위복-가호주【4】,轉福‧加護珠【４】,حلية العنقاء/الحماية 4
Earplug/Protection Jewel 4,防音・加護珠【４】,Joyau insonorisation/bénédic [4],Gioiello udito/a. custode 4,Ohrstöpsel-/Schutz-Juwel 4,Joya de protección/anti rugidos 4,Joia Proteção/Tampão 4,Klejnot zatyczek/ochrony 4,"Самоцвет ""беруши""/благословения 4",방음-가호주【4】,防音‧加護珠【４】,حلية سدادة الأذن/الحماية 4
Critical/Protection Jewel 4,超心・加護珠【４】,Joyau berserk/bénédiction [4],Gioiello bonus critico/a. custode 4,Kritisches/Schutz-Juwel 4,Joya de protección/crítica 4,Joia Proteção/Crítica 4,Klejnot krytyczny/ochrony 4,Самоцвет критический/благосл. 4,초심-가호주【4】,超心‧加護珠【４】,حلية الحسم/الحماية 4
Tenderizer/Protection Jewel 4,痛撃・加護珠【４】,Joyau faiblesse/bénédiction [4],Gioiello punto debole/a. custode 4,Aufweich-/Schutz-Juwel 4,Joya de protección/ablandadora 4,Joia Proteção/Atenuadora 4,Klejnot zmiękczający/ochrony 4,Самоцвет размягчения/благослов. 4,통격-가호주【4】,痛擊‧加護珠【４】,حلية الاستغلال/الحماية 4
Handicraft/Protection Jewel 4,匠・加護珠【４】,Joyau artisanat/bénédiction [4],Gioiello artigiano/a. custode 4,Handwerk-/Schutz-Juwel 4,Joya de protección/artesanía 4,Joia Proteção/Artesanato 4,Klejnot rękodzieła/ochrony 4,Самоцвет ремесла/благословения 4,장인-가호주【4】,匠‧加護珠【４】,حلية الحرفية/الحماية 4
Release/Protection Jewel 4,解放・加護珠【４】,Joyau tireur/bénédiction [4],Gioiello rilascio/a. custode 4,Freisetzung-/Schutz-Juwel 4,Joya de protección/liberadora 4,Joia Proteção/Descarregamento 4,Klejnot wyładowania/ochrony 4,Самоцвет высвобождения/благосл. 4,해방-가호주【4】,解放‧加護珠【４】,حلية الإطلاق/الحماية 4
Footing/Medicine Jewel 4,耐震・治癒珠【４】,Joyau anti-séisme/médecin [4],Gioiello antisis./bonus cura 4,Halt-/Medizin-Juwel 4,Joya medicinal/de firmeza 4,Joia Medicinal/Equilíbrio 4,Klejnot równowagi/medycyny 4,Самоцвет устойчивости/лекарств. 4,내진-치유주【4】,耐震‧治癒珠【４】,حلية ثبات القدم/الدواء 4
Charger/Medicine Jewel 4,短縮・治癒珠【４】,Joyau concentration/médecin [4],Gioiello concentr./bonus cura 4,Ladungs-/Medizin-Juwel 4,Joya medicinal/cargadora 4,Joia Medicinal/Energizadora 4,Klejnot ładujący/medycyny 4,Самоцвет заряда/лекарственный 4,단축-치유주【4】,縮短‧治癒珠【４】,حلية الشاحن/الدواء 4
Enhancer/Medicine Jewel 4,昂揚・治癒珠【４】,Joyau puissance/médecin [4],Gioiello est. di potenza/bonus cura 4,Verstärker-/Medizin-Juwel 4,Joya medicinal/de aumento 4,Joia Medicinal/Intensificadora 4,Klejnot wydłużacza/medycyny 4,Самоцвет усиления/лекарственный 4,고양-치유주【4】,昂揚‧治癒珠【４】,حلية المحسّن/الدواء 4
Destroyer/Medicine Jewel 4,重撃・治癒珠【４】,Joyau destruction/médecin [4],Gioiello spaccamos./bonus cura 4,Zerstörer-/Medizin-Juwel 4,Joya medicinal/de destrucción 4,Joia Medicinal/Destruidora 4,Klejnot niszczyciela/medycyny 4,Самоцвет уничтожения/лекарств. 4,중격-치유주【4】,重擊‧治癒珠【４】,حلية المدمّر/الدواء 4
KO/Medicine Jewel 4,ＫＯ・治癒珠【４】,Joyau cogneur/médecin [4],Gioiello battitore/bonus cura 4,Knock-out-/Medizin-Juwel 4,Joya medicinal/noqueo 4,Joia Medicinal/Nocaute 4,Klejnot nokautu/medycyny 4,Самоцвет нокаута/лекарственный 4,KO-치유주【4】,ＫＯ‧治癒珠【４】,حلية الضربة القاضية/الدواء 4
Potential/Medicine Jewel 4,底力・治癒珠【４】,Joyau héros/médecin [4],Gioiello eroismo/bonus cura 4,Potenzial-/Medizin-Juwel 4,Joya medicinal/de potencia 4,Joia Medicinal/Potencial 4,Klejnot potencjału/medycyny 4,Самоцвет потенциала/лекарств. 4,저력-치유주【4】,底力‧治癒珠【４】,حلية الإمكانيات/الدواء 4
Wind Resist/Medicine Jewel 4,防風・治癒珠【４】,Joyau anti-vent/médecin [4],Gioiello paravento/bonus cura 4,Windresistenz-/Medizin-Juwel 4,Joya medicinal/antiviento 4,Joia Medicinal/Resist. a Vento 4,Klejnot wiatroodp./medycyny 4,Самоцвет антиветра/лекарственный 4,방풍-치유주【4】,防風‧治癒珠【４】,حلية مقاومة الرياح/الدواء 4
Draw/Medicine Jewel 4,抜刀・治癒珠【４】,Joyau dégainage/médecin [4],Gioiello critico rapido/bonus cura 4,Ziehen-/Medizin-Juwel 4,Joya medicinal/de desenfunde 4,Joia Medicinal/Saque 4,Klejnot dobycia broni/medycyny 4,Самоцвет выхвата/лекарственный 4,발도-치유주【4】,拔刀‧治癒珠【４】,حلية السحب/الدواء 4
Throttle/Medicine Jewel 4,全開・治癒珠【４】,Joyau occulte/médecin [4],Gioiello forza latente/bonus cura 4,Vollgas-/Medizin-Juwel 4,Joya medicinal/del poder 4,Joia Medicinal/Aceleradora 4,Klejnot przyspieszenia/medycyny 4,Самоцвет новых сил/лекарственный 4,전개-치유주【4】,全開‧治癒珠【４】,حلية الخنق/الدواء 4
Challenger/Medicine Jewel 4,挑戦・治癒珠【４】,Joyau témérité/médecin [4],Gioiello istigatore/bonus cura 4,Herausforderer-/Medizin-Juwel4,Joya medicinal/desafiante 4,Joia Medicinal/Desafiante 4,Klejnot prowokatora/medycyny 4,Самоцвет вызова/лекарственный 4,도전-치유주【4】,挑戰‧治癒珠【４】,حلية المتحدي/الدواء 4
Flawless/Medicine Jewel 4,無傷・治癒珠【４】,Joyau parfait/médecin [4],Gioiello forma perf./bonus cura 4,Makellos-/Medizin-Juwel 4,Joya medicinal/del ileso 4,Joia Medicinal/Perfeição 4,Klejnot perfekcji/medycyny 4,Самоцвет безупречный/лекарств. 4,무결-치유주【4】,無傷‧治癒珠【４】,حلية الكمال/الدواء 4
Furor/Medicine Jewel 4,逆上・治癒珠【４】,Joyau vengeance/médecin [4],Gioiello risentimen./bonus cura 4,Furor-/Medizin-Juwel 4,Joya medicinal/del furor 4,Joia Medicinal/Furor 4,Klejnot poruszenia/medycyny 4,Самоцвет ярости/лекарственный 4,역상-치유주【4】,逆上‧治癒珠【４】,حلية الصياح/الدواء 4
Mighty/Medicine Jewel 4,渾身・治癒珠【４】,Joyau omnipotence/médecin [4],Gioiello massima pot./bonus cura 4,Mächtiges/Medizin-Juwel 4,Joya medicinal/poderosa 4,Joia Medicinal/Potente 4,Klejnot mocy/medycyny 4,Самоцвет могучий/лекарственный 4,혼신-치유주【4】,渾身‧治癒珠【４】,حلية الهائل/الدواء 4
Brace/Medicine Jewel 4,耐衝・治癒珠【４】,Joyau inflexible/médecin [4],Gioiello antisussulto/bonus cura 4,Wappnungs-/Medizin-Juwel 4,Joya medicinal/tenaz 4,Joia Medicinal/Preparo 4,Klejnot gotowości/medycyny 4,Самоцвет группировки/лекарств. 4,내충-치유주【4】,耐衝‧治癒珠【４】,حلية الدعامة/الدواء 4
Phoenix/Medicine Jewel 4,転福・治癒珠【４】,Joyau phénix/médecin [4],Gioiello coalescen./bonus cura 4,Phönix-/Medizin-Juwel 4,Joya medicinal/fénix 4,Joia Medicinal/Fênix 4,Klejnot feniksa/medycyny 4,Самоцвет феникса/лекарственный 4,전화위복-치유주【4】,轉福‧治癒珠【４】,حلية العنقاء/الدواء 4
Earplug/Medicine Jewel 4,防音・治癒珠【４】,Joyau insonorisation/médecin [4],Gioiello udito/bonus cura 4,Ohrstöpsel-/Medizin-Juwel 4,Joya medicinal/anti rugidos 4,Joia Medicinal/Tampão 4,Klejnot zatyczek/medycyny 4,"Самоцвет ""беруши""/лекарственный 4",방음-치유주【4】,防音‧治癒珠【４】,حلية سدادة الأذن/الدواء 4
Critical/Medicine Jewel 4,超心・治癒珠【４】,Joyau berserk/médecin [4],Gioiello b. critico/bonus cura 4,Kritisches/Medizin-Juwel 4,Joya medicinal/crítica 4,Joia Medicinal/Crítica 4,Klejnot krytyczny/medycyny 4,Самоцвет критический/лекарст. 4,초심-치유주【4】,超心‧治癒珠【４】,حلية الحسم/الدواء 4
Tenderizer/Medicine Jewel 4,痛撃・治癒珠【４】,Joyau faiblesse/médecin [4],Gioiello punto debole/bonus cura 4,Aufweich-/Medizin-Juwel 4,Joya medicinal/ablandadora 4,Joia Medicinal/Atenuadora 4,Klejnot zmiękczający/medycyny 4,Самоцвет размягчения/лекарств. 4,통격-치유주【4】,痛擊‧治癒珠【４】,حلية الاستغلال/الدواء 4
Handicraft/Medicine Jewel 4,匠・治癒珠【４】,Joyau artisanat/médecin [4],Gioiello artigiano/bonus cura 4,Handwerk-/Medizin-Juwel 4,Joya medicinal/de artesanía 4,Joia Medicinal/Artesanato 4,Klejnot rękodzieła/medycyny 4,Самоцвет ремесла/лекарственный 4,장인-치유주【4】,匠‧治癒珠【４】,حلية الحرفية/الدواء 4
Release/Medicine Jewel 4,解放・治癒珠【４】,Joyau tireur/médecin [4],Gioiello rilascio/bonus cura 4,Freisetzung-/Medizin-Juwel 4,Joya medicinal/liberadora 4,Joia Medicinal/Descarregamento 4,Klejnot wyładowania/medycyny 4,Самоцвет высвобождения/лекарств. 4,해방-치유주【4】,解放‧治癒珠【４】,حلية الإطلاق/الدواء 4
Footing/Vitality Jewel 4,耐震・体力珠【４】,Joyau anti-séisme/vitalité [4],Gioiello antisismico/salute 4,Halt-/Lebenskraft-Juwel 4,Joya de fuerza/firmeza 4,Joia Vitalidade/Equilíbrio 4,Klejnot równowagi/żywotności 4,Самоцвет устойчивости/живучести 4,내진-체력주【4】,耐震‧體力珠【４】,حلية ثبات القدم/النشاط 4
Charger/Vitality Jewel 4,短縮・体力珠【４】,Joyau concentration/vitalité [4],Gioiello concentr./salute 4,Ladungs-/Lebenskraft-Juwel 4,Joya de fuerza/cargadora 4,Joia Vitalidade/Energizadora 4,Klejnot ładujący/żywotności 4,Самоцвет заряда/живучести 4,단축-체력주【4】,縮短‧體力珠【４】,حلية الشاحن/النشاط 4
Enhancer/Vitality Jewel 4,昂揚・体力珠【４】,Joyau puissance/vitalité [4],Gioiello est. di potenza/salute 4,Verstärker-/Lebenskraft-Juwel 4,Joya de fuerza/aumento 4,Joia Vitalidade/Intensificadora 4,Klejnot wydłużacza/żywotności 4,Самоцвет усиления/живучести 4,고양-체력주【4】,昂揚‧體力珠【４】,حلية المحسّن/النشاط 4
Destroyer/Vitality Jewel 4,重撃・体力珠【４】,Joyau destruction/vitalité [4],Gioiello spaccamostri/salute 4,Zerstörer-/Lebenskraft-Juwel 4,Joya de fuerza/destrucción 4,Joia Vitalidade/Destruidora 4,Klejnot niszczyciela/żywotności 4,Самоцвет уничтожения/живучести 4,중격-체력주【4】,重擊‧體力珠【４】,حلية المدمّر/النشاط 4
KO/Vitality Jewel 4,ＫＯ・体力珠【４】,Joyau cogneur/vitalité [4],Gioiello battitore/salute 4,Knock-out-/Lebenskraft-Juwel 4,Joya de fuerza/noqueo 4,Joia Vitalidade/Nocaute 4,Klejnot nokautu/żywotności 4,Самоцвет нокаута/живучести 4,KO-체력주【4】,ＫＯ‧體力珠【４】,حلية الضربة القاضية/النشاط 4
Potential/Vitality Jewel 4,底力・体力珠【４】,Joyau héros/vitalité [4],Gioiello eroismo/salute 4,Potenzial-/Lebenskraft-Juwel 4,Joya de fuerza/potencia 4,Joia Vitalidade/Potencial 4,Klejnot potencjału/żywotności 4,Самоцвет потенциала/живучести 4,저력-체력주【4】,底力‧體力珠【４】,حلية الإمكانيات/النشاط 4
Wind Resist/Vitality Jewel 4,防風・体力珠【４】,Joyau anti-vent/vitalité [4],Gioiello paravento/salute 4,Windresistenz-/Lebenskraft-Juwel 4,Joya de fuerza/antiviento 4,Joia Vitalidade/Resist. a Vento 4,Klejnot wiatroodp./żywotności 4,Самоцвет антиветра/живучести 4,방풍-체력주【4】,防風‧體力珠【４】,حلية مقاومة الرياح/النشاط 4
Draw/Vitality Jewel 4,抜刀・体力珠【４】,Joyau dégainage/vitalité [4],Gioiello critico rapido/salute 4,Ziehen-/Lebenskraft-Juwel 4,Joya de fuerza/desenfunde 4,Joia Vitalidade/Saque 4,Klejnot dobycia broni/żywotności 4,Самоцвет выхвата/живучести 4,발도-체력주【4】,拔刀‧體力珠【４】,حلية السحب/النشاط 4
Throttle/Vitality Jewel 4,全開・体力珠【４】,Joyau occulte/vitalité [4],Gioiello forza latente/salute 4,Vollgas-/Lebenskraft-Juwel 4,Joya de fuerza/del poder 4,Joia Vitalidade/Aceleradora 4,Klejnot przyspiesz./żywotności 4,Самоцвет новых сил/живучести 4,전개-체력주【4】,全開‧體力珠【４】,حلية الخنق/النشاط 4
Challenger/Vitality Jewel 4,挑戦・体力珠【４】,Joyau témérité/vitalité [4],Gioiello istigatore/salute 4,Herausforderer-/Lebenskraft-Juwel 4,Joya de fuerza/desafiante 4,Joia Vitalidade/Desafiante 4,Klejnot prowokatora/żywotności 4,Самоцвет вызова/живучести 4,도전-체력주【4】,挑戰‧體力珠【４】,حلية المتحدي/النشاط 4
Flawless/Vitality Jewel 4,無傷・体力珠【４】,Joyau parfait/vitalité [4],Gioiello forma perf./salute 4,Makellos-/Lebenskraft-Juwel 4,Joya de fuerza/del ileso 4,Joia Vitalidade/Perfeição 4,Klejnot perfekcji/żywotności 4,Самоцвет безупречный/живучести 4,무결-체력주【4】,無傷‧體力珠【４】,حلية الكمال/النشاط 4
